net_number,Species,obs_yr,num_birds,perc_species
7,COYE,2018,8,7.339449541284404
7,COYE,2019,12,19.35483870967742
7,COYE,2020,12,14.117647058823529
7,COYE,2021,3,5.454545454545454
7,DOWO,2012,1,1.2048192771084338
7,DOWO,2015,1,1.282051282051282
7,DOWO,2021,1,1.8181818181818181
7,EABL,2008,1,2.5
7,EABL,2016,1,0.9174311926605505
7,EABL,2018,11,10.091743119266056
7,EABL,2019,2,3.225806451612903
7,EAPH,2009,1,2.5
7,EAPH,2011,1,1.5625
7,EAPH,2012,2,2.4096385542168677
7,EAPH,2014,2,2.898550724637681
7,EAPH,2015,1,1.282051282051282
7,EAPH,2016,14,12.844036697247708
7,EAPH,2017,9,22.5
7,EAPH,2018,8,7.339449541284404
7,EAPH,2019,4,6.451612903225806
7,EAPH,2020,5,5.88235294117647
7,EAPH,2021,3,5.454545454545454
7,EATO,2012,1,1.2048192771084338
7,EATO,2017,1,2.5
7,EATO,2019,1,1.6129032258064515
7,EWCS,2008,1,2.5
7,EWCS,2010,1,1.1904761904761905
7,EWCS,2012,3,3.614457831325301
7,EWCS,2014,5,7.246376811594203
7,EWCS,2015,3,3.8461538461538463
7,EWCS,2016,1,0.9174311926605505
7,FISP,2008,4,10
7,FISP,2010,2,2.380952380952381
7,FISP,2012,7,8.433734939759036
7,FISP,2013,8,11.428571428571429
7,FISP,2014,7,10.144927536231885
7,FISP,2015,8,10.256410256410255
7,FISP,2016,11,10.091743119266056
7,FISP,2017,4,10
7,FISP,2018,7,6.422018348623854
7,FISP,2019,3,4.838709677419355
7,FISP,2020,6,7.0588235294117645
7,FISP,2021,3,5.454545454545454
7,GCFL,2016,1,0.9174311926605505
7,GRCA,2012,2,2.4096385542168677
7,HAWO,2016,2,1.834862385321101
7,HOFI,2016,4,3.669724770642202
7,HOWR,2014,1,1.4492753623188406
7,HOWR,2016,2,1.834862385321101
7,HOWR,2017,1,2.5
7,HOWR,2018,3,2.7522935779816518
7,HOWR,2019,1,1.6129032258064515
7,INBU,2009,1,2.5
7,INBU,2010,5,5.952380952380952
7,INBU,2011,3,4.6875
7,INBU,2012,6,7.228915662650602
7,INBU,2013,2,2.857142857142857
7,INBU,2014,3,4.3478260869565215
7,INBU,2015,2,2.564102564102564
7,INBU,2016,7,6.422018348623854
7,INBU,2017,1,2.5
7,INBU,2018,5,4.587155963302752
7,INBU,2019,5,8.064516129032258
7,INBU,2020,1,1.1764705882352942
7,LISP,2012,1,1.2048192771084338
7,LISP,2013,1,1.4285714285714286
7,LISP,2021,1,1.8181818181818181
7,MODO,2017,1,2.5
7,MYWA,2010,1,1.1904761904761905
7,MYWA,2012,1,1.2048192771084338
7,MYWA,2015,3,3.8461538461538463
7,MYWA,2016,2,1.834862385321101
7,NAWA,2015,1,1.282051282051282
7,NOCA,2010,2,2.380952380952381
7,NOCA,2011,2,3.125
7,NOCA,2013,1,1.4285714285714286
7,NOCA,2016,1,0.9174311926605505
7,NOCA,2017,1,2.5
7,NOCA,2019,2,3.225806451612903
7,NOCA,2021,2,3.6363636363636362
7,NOMO,2008,1,2.5
7,NOMO,2009,1,2.5
7,NOMO,2010,1,1.1904761904761905
7,NOMO,2011,1,1.5625
7,NOMO,2012,1,1.2048192771084338
7,NOMO,2014,1,1.4492753623188406
7,NOMO,2015,5,6.41025641025641
7,NOMO,2016,1,0.9174311926605505
7,NOMO,2017,1,2.5
7,NOMO,2018,6,5.5045871559633035
7,NOMO,2019,2,3.225806451612903
7,NOMO,2020,1,1.1764705882352942
7,NOWA,2013,2,2.857142857142857
7,NOWA,2014,1,1.4492753623188406
7,NOWA,2018,1,0.9174311926605505
7,NOWA,2021,1,1.8181818181818181
7,OROR,2010,2,2.380952380952381
7,OROR,2012,1,1.2048192771084338
7,OROR,2015,2,2.564102564102564
7,OROR,2016,3,2.7522935779816518
7,OROR,2020,2,2.3529411764705883
7,OROR,2021,6,10.909090909090908
7,PAWA,2008,5,12.5
7,PAWA,2009,2,5
7,PAWA,2010,5,5.952380952380952
7,PAWA,2011,4,6.25
7,PAWA,2012,12,14.457831325301203
7,PAWA,2013,1,1.4285714285714286
7,PAWA,2014,1,1.4492753623188406
7,PAWA,2015,2,2.564102564102564
7,PAWA,2016,6,5.5045871559633035
7,PAWA,2017,7,17.5
7,PAWA,2018,27,24.770642201834864
7,PAWA,2019,3,4.838709677419355
7,PAWA,2020,3,3.5294117647058822
7,PAWA,2021,2,3.6363636363636362
7,PRAW,2014,1,1.4492753623188406
7,RCKI,2007,1,50
7,RCKI,2008,1,2.5
7,RCKI,2009,1,2.5
7,RCKI,2011,1,1.5625
7,RCKI,2012,1,1.2048192771084338
7,RCKI,2013,1,1.4285714285714286
7,RCKI,2015,1,1.282051282051282
7,RWBL,2011,1,1.5625
7,SAVS,2008,2,5
7,SAVS,2010,1,1.1904761904761905
7,SAVS,2016,2,1.834862385321101
7,SAVS,2017,1,2.5
7,SAVS,2018,3,2.7522935779816518
7,SAVS,2019,7,11.29032258064516
7,SAVS,2021,1,1.8181818181818181
7,SOSP,2007,1,50
7,SOSP,2008,11,27.500000000000004
7,SOSP,2009,16,40
7,SOSP,2010,18,21.428571428571427
7,SOSP,2011,12,18.75
7,SOSP,2012,5,6.024096385542169
7,SOSP,2013,11,15.714285714285714
7,SOSP,2014,11,15.942028985507244
7,SOSP,2015,11,14.102564102564102
7,SOSP,2016,22,20.18348623853211
7,SOSP,2017,2,5
7,SOSP,2018,10,9.174311926605505
7,SOSP,2019,7,11.29032258064516
7,SOSP,2020,13,15.294117647058824
7,SOSP,2021,9,16.363636363636363
7,SWSP,2008,13,32.5
7,SWSP,2009,16,40
7,SWSP,2010,30,35.714285714285715
7,SWSP,2011,18,28.125
7,SWSP,2012,16,19.27710843373494
7,SWSP,2013,32,45.714285714285715
7,SWSP,2014,19,27.536231884057973
7,SWSP,2015,17,21.794871794871796
7,SWSP,2016,19,17.431192660550458
7,SWSP,2017,5,12.5
7,SWSP,2018,12,11.009174311926607
7,SWSP,2019,12,19.35483870967742
7,SWSP,2020,37,43.529411764705884
7,SWSP,2021,22,40
7,TRFL/WIFL,2012,1,1.2048192771084338
7,WCSP,2018,2,1.834862385321101
7,WTSP,2010,1,1.1904761904761905
7,WTSP,2011,1,1.5625
7,WTSP,2012,1,1.2048192771084338
7,WTSP,2014,2,2.898550724637681
7,WTSP,2015,2,2.564102564102564
7,YBCH,2009,1,2.5
7,YBCH,2011,1,1.5625
7,YBCH,2012,2,2.4096385542168677
7,YBCH,2014,4,5.797101449275362
7,YBCH,2015,4,5.128205128205128
7,YBCH,2020,3,3.5294117647058822
8,ACFL,2012,2,1.092896174863388
8,ACFL,2017,1,0.4444444444444444
8,AMGO,2009,2,1.7241379310344827
8,AMGO,2010,5,3.546099290780142
8,AMGO,2011,5,4.273504273504273
8,AMGO,2012,19,10.382513661202186
8,AMGO,2014,11,9.401709401709402
8,AMGO,2015,3,3.6585365853658534
8,AMGO,2016,1,0.5617977528089888
8,AMGO,2017,8,3.5555555555555554
8,AMGO,2018,22,4.710920770877944
8,AMGO,2019,7,2.9535864978902953
8,AMGO,2020,7,4.216867469879518
8,AMRO,2012,1,0.546448087431694
8,AMRO,2016,2,1.1235955056179776
8,BGGN,2010,1,0.7092198581560284
8,BGGN,2011,3,2.564102564102564
8,BGGN,2012,5,2.73224043715847
8,BGGN,2014,3,2.564102564102564
8,BGGN,2015,1,1.2195121951219512
8,BGGN,2016,1,0.5617977528089888
8,BGGN,2017,1,0.4444444444444444
8,BHCO,2016,1,0.5617977528089888
8,BHCO,2017,1,0.4444444444444444
8,BHCO,2018,3,0.6423982869379015
8,BHNU,2020,3,1.8072289156626504
8,BLGR,2009,7,6.0344827586206895
8,BLGR,2011,1,0.8547008547008548
8,BLGR,2012,2,1.092896174863388
8,BLGR,2013,1,0.7874015748031495
8,BLGR,2014,3,2.564102564102564
8,BLGR,2015,1,1.2195121951219512
8,BLGR,2016,5,2.8089887640449436
8,BLGR,2017,3,1.3333333333333335
8,BLGR,2018,6,1.284796573875803
8,BLGR,2019,7,2.9535864978902953
8,BLGR,2021,2,1.574803149606299
8,BLPW,2015,1,1.2195121951219512
8,BRTH,2012,5,2.73224043715847
8,BRTH,2013,1,0.7874015748031495
8,BRTH,2014,2,1.7094017094017095
8,BRTH,2016,1,0.5617977528089888
8,BRTH,2020,2,1.2048192771084338
8,BRTH,2021,2,1.574803149606299
8,CACH,2008,2,2.2988505747126435
8,CACH,2009,1,0.8620689655172413
8,CACH,2011,2,1.7094017094017095
8,CACH,2012,1,0.546448087431694
8,CACH,2013,3,2.3622047244094486
8,CACH,2014,1,0.8547008547008548
8,CACH,2015,1,1.2195121951219512
8,CACH,2016,2,1.1235955056179776
8,CACH,2017,1,0.4444444444444444
8,CACH,2019,2,0.8438818565400843
8,CACH,2020,3,1.8072289156626504
8,CARW,2008,6,6.896551724137931
8,CARW,2009,5,4.310344827586207
8,CARW,2010,4,2.8368794326241136
8,CARW,2011,5,4.273504273504273
8,CARW,2012,3,1.639344262295082
8,CARW,2013,9,7.086614173228346
8,CARW,2014,11,9.401709401709402
8,CARW,2015,5,6.097560975609756
8,CARW,2016,5,2.8089887640449436
8,CARW,2017,6,2.666666666666667
8,CARW,2018,4,0.8565310492505354
8,CARW,2019,3,1.2658227848101267
8,CARW,2020,8,4.819277108433735
8,CARW,2021,7,5.511811023622047
8,CEDW,2018,10,2.141327623126338
8,CHSP,2015,1,1.2195121951219512
8,CHSP,2019,1,0.42194092827004215
8,CHSP,2020,2,1.2048192771084338
8,CHSP,2021,3,2.3622047244094486
8,COGR,2009,1,0.8620689655172413
8,COGR,2010,3,2.127659574468085
8,COGR,2011,1,0.8547008547008548
8,COGR,2014,1,0.8547008547008548
8,COGR,2017,7,3.111111111111111
8,COGR,2018,3,0.6423982869379015
8,COGR,2019,2,0.8438818565400843
8,COGR,2020,6,3.614457831325301
8,COHA,2018,2,0.4282655246252677
8,CONW,2012,1,0.546448087431694
8,CONW,2016,1,0.5617977528089888
8,COYE,2008,2,2.2988505747126435
8,COYE,2009,12,10.344827586206897
8,COYE,2010,5,3.546099290780142
8,COYE,2011,18,15.384615384615385
8,COYE,2012,24,13.114754098360656
8,COYE,2013,12,9.448818897637794
8,COYE,2014,8,6.837606837606838
8,COYE,2015,13,15.853658536585366
8,COYE,2016,20,11.235955056179774
8,COYE,2017,16,7.111111111111111
8,COYE,2018,25,5.353319057815846
8,COYE,2019,16,6.751054852320674
8,COYE,2020,24,14.457831325301203
8,COYE,2021,9,7.086614173228346
8,DOWO,2010,1,0.7092198581560284
8,DOWO,2012,4,2.185792349726776
8,DOWO,2013,1,0.7874015748031495
8,DOWO,2014,1,0.8547008547008548
8,DOWO,2015,1,1.2195121951219512
8,DOWO,2016,6,3.3707865168539324
8,DOWO,2017,6,2.666666666666667
8,DOWO,2018,3,0.6423982869379015
8,DOWO,2019,5,2.109704641350211
8,DOWO,2021,1,0.7874015748031495
8,EABL,2010,1,0.7092198581560284
8,EABL,2017,9,4
8,EABL,2018,20,4.282655246252676
8,EABL,2019,11,4.641350210970464
8,EABL,2020,2,1.2048192771084338
8,EABL,2021,4,3.149606299212598
8,EAKI,2019,1,0.42194092827004215
8,EAPH,2008,1,1.1494252873563218
8,EAPH,2009,18,15.517241379310345
8,EAPH,2010,6,4.25531914893617
8,EAPH,2011,2,1.7094017094017095
8,EAPH,2012,14,7.650273224043716
8,EAPH,2013,2,1.574803149606299
8,EAPH,2014,1,0.8547008547008548
8,EAPH,2015,3,3.6585365853658534
8,EAPH,2016,14,7.865168539325842
8,EAPH,2017,24,10.666666666666668
8,EAPH,2018,39,8.35117773019272
8,EAPH,2019,37,15.611814345991561
8,EAPH,2020,13,7.83132530120482
8,EAPH,2021,11,8.661417322834646
8,EATO,2013,3,2.3622047244094486
8,EATO,2014,1,0.8547008547008548
8,EATO,2017,2,0.8888888888888888
8,EATO,2019,2,0.8438818565400843
8,EATO,2020,1,0.6024096385542169
8,EAWP,2009,1,0.8620689655172413
8,EAWP,2015,1,1.2195121951219512
8,EAWP,2016,1,0.5617977528089888
8,EWCS,2012,1,0.546448087431694
8,FISP,2008,5,5.747126436781609
8,FISP,2009,3,2.586206896551724
8,FISP,2011,7,5.982905982905983
8,FISP,2012,9,4.918032786885246
8,FISP,2013,14,11.023622047244094
8,FISP,2014,3,2.564102564102564
8,FISP,2015,4,4.878048780487805
8,FISP,2016,14,7.865168539325842
8,FISP,2017,14,6.222222222222222
8,FISP,2018,43,9.207708779443255
8,FISP,2019,10,4.219409282700422
8,FISP,2020,2,1.2048192771084338
8,FISP,2021,7,5.511811023622047
8,FOSP,2015,1,1.2195121951219512
8,GCFL,2018,1,0.21413276231263384
8,GCFL,2019,1,0.42194092827004215
8,GRCA,2011,2,1.7094017094017095
8,GRCA,2014,1,0.8547008547008548
8,GRCA,2015,2,2.4390243902439024
8,GRCA,2016,1,0.5617977528089888
8,GRCA,2020,1,0.6024096385542169
8,HAWO,2018,1,0.21413276231263384
8,HOFI,2016,1,0.5617977528089888
8,HOFI,2017,1,0.4444444444444444
8,HOFI,2018,5,1.070663811563169
8,HOFI,2021,1,0.7874015748031495
8,HOWR,2009,1,0.8620689655172413
8,HOWR,2010,1,0.7092198581560284
8,HOWR,2012,1,0.546448087431694
8,HOWR,2013,1,0.7874015748031495
8,HOWR,2014,2,1.7094017094017095
8,HOWR,2016,6,3.3707865168539324
8,HOWR,2017,1,0.4444444444444444
8,HOWR,2018,3,0.6423982869379015
8,HOWR,2019,3,1.2658227848101267
8,HOWR,2020,3,1.8072289156626504
8,HOWR,2021,1,0.7874015748031495
8,INBU,2008,2,2.2988505747126435
8,INBU,2009,2,1.7241379310344827
8,INBU,2010,4,2.8368794326241136
8,INBU,2011,5,4.273504273504273
8,INBU,2012,9,4.918032786885246
8,INBU,2013,1,0.7874015748031495
8,INBU,2014,8,6.837606837606838
8,INBU,2015,8,9.75609756097561
8,INBU,2016,6,3.3707865168539324
8,INBU,2017,9,4
8,INBU,2018,71,15.203426124197003
8,INBU,2019,13,5.485232067510549
8,INBU,2020,8,4.819277108433735
8,INBU,2021,9,7.086614173228346
8,KEWA,2011,2,1.7094017094017095
8,KEWA,2014,1,0.8547008547008548
8,LISP,2012,1,0.546448087431694
8,LISP,2013,1,0.7874015748031495
8,LISP,2021,1,0.7874015748031495
8,LOWA,2012,1,0.546448087431694
8,LOWA,2013,1,0.7874015748031495
8,MAWA,2012,1,0.546448087431694
8,MAWA,2015,1,1.2195121951219512
8,MODO,2018,6,1.284796573875803
8,MODO,2019,1,0.42194092827004215
8,MODO,2020,1,0.6024096385542169
8,MYWA,2009,1,0.8620689655172413
8,MYWA,2010,1,0.7092198581560284
8,MYWA,2011,1,0.8547008547008548
8,MYWA,2012,1,0.546448087431694
8,MYWA,2014,1,0.8547008547008548
8,MYWA,2015,2,2.4390243902439024
8,MYWA,2016,4,2.247191011235955
8,MYWA,2017,7,3.111111111111111
8,MYWA,2018,9,1.9271948608137044
8,MYWA,2021,3,2.3622047244094486
8,NAWA,2014,1,0.8547008547008548
8,NOCA,2009,2,1.7241379310344827
8,NOCA,2010,1,0.7092198581560284
8,NOCA,2011,7,5.982905982905983
8,NOCA,2012,9,4.918032786885246
8,NOCA,2013,3,2.3622047244094486
8,NOCA,2014,7,5.982905982905983
8,NOCA,2015,2,2.4390243902439024
8,NOCA,2016,6,3.3707865168539324
8,NOCA,2017,8,3.5555555555555554
8,NOCA,2018,7,1.4989293361884368
8,NOCA,2019,8,3.375527426160337
8,NOCA,2020,3,1.8072289156626504
8,NOCA,2021,2,1.574803149606299
8,NOMO,2009,7,6.0344827586206895
8,NOMO,2010,3,2.127659574468085
8,NOMO,2011,8,6.837606837606838
8,NOMO,2012,15,8.19672131147541
8,NOMO,2013,1,0.7874015748031495
8,NOMO,2014,3,2.564102564102564
8,NOMO,2015,4,4.878048780487805
8,NOMO,2016,7,3.932584269662921
8,NOMO,2017,6,2.666666666666667
8,NOMO,2018,22,4.710920770877944
8,NOMO,2019,20,8.438818565400844
8,NOMO,2020,6,3.614457831325301
8,NOMO,2021,6,4.724409448818897
8,NOWA,2010,5,3.546099290780142
8,NOWA,2011,2,1.7094017094017095
8,NOWA,2012,1,0.546448087431694
8,NOWA,2013,4,3.149606299212598
8,NOWA,2015,5,6.097560975609756
8,NOWA,2016,4,2.247191011235955
8,NOWA,2017,1,0.4444444444444444
8,NOWA,2018,2,0.4282655246252677
8,NOWA,2019,1,0.42194092827004215
8,NOWA,2020,1,0.6024096385542169
8,OROR,2010,2,1.4184397163120568
8,OROR,2011,1,0.8547008547008548
8,OROR,2012,2,1.092896174863388
8,OROR,2013,4,3.149606299212598
8,OROR,2014,2,1.7094017094017095
8,OROR,2015,1,1.2195121951219512
8,OROR,2016,2,1.1235955056179776
8,OROR,2017,3,1.3333333333333335
8,OROR,2021,3,2.3622047244094486
8,PAWA,2008,4,4.597701149425287
8,PAWA,2010,4,2.8368794326241136
8,PAWA,2011,3,2.564102564102564
8,PAWA,2012,7,3.825136612021858
8,PAWA,2013,4,3.149606299212598
8,PAWA,2014,2,1.7094017094017095
8,PAWA,2016,3,1.6853932584269662
8,PAWA,2017,17,7.555555555555555
8,PAWA,2018,37,7.922912205567452
8,PAWA,2019,16,6.751054852320674
8,PAWA,2020,14,8.433734939759036
8,PAWA,2021,11,8.661417322834646
8,PIWA,2009,1,0.8620689655172413
8,PIWA,2017,1,0.4444444444444444
8,PIWA,2018,5,1.070663811563169
8,PIWA,2019,1,0.42194092827004215
8,PRAW,2008,1,1.1494252873563218
8,PRAW,2019,1,0.42194092827004215
8,RBWO,2016,1,0.5617977528089888
8,RCKI,2008,1,1.1494252873563218
8,RCKI,2011,1,0.8547008547008548
8,RCKI,2012,3,1.639344262295082
8,RCKI,2013,3,2.3622047244094486
8,RCKI,2014,3,2.564102564102564
8,RCKI,2015,3,3.6585365853658534
8,RCKI,2016,4,2.247191011235955
8,RCKI,2017,1,0.4444444444444444
8,RCKI,2018,1,0.21413276231263384
8,RCKI,2019,6,2.5316455696202533
8,RCKI,2020,1,0.6024096385542169
8,RCKI,2021,1,0.7874015748031495
8,REVI,2009,1,0.8620689655172413
8,REVI,2011,1,0.8547008547008548
8,REVI,2016,1,0.5617977528089888
8,RWBL,2010,8,5.673758865248227
8,RWBL,2014,2,1.7094017094017095
8,RWBL,2016,1,0.5617977528089888
8,RWBL,2017,3,1.3333333333333335
8,RWBL,2018,14,2.9978586723768736
8,RWBL,2019,1,0.42194092827004215
8,SAVS,2008,6,6.896551724137931
8,SAVS,2010,3,2.127659574468085
8,SAVS,2014,2,1.7094017094017095
8,SAVS,2017,4,1.7777777777777777
8,SAVS,2018,2,0.4282655246252677
8,SAVS,2019,1,0.42194092827004215
8,SAVS,2021,2,1.574803149606299
8,SOSP,2008,30,34.48275862068966
8,SOSP,2009,23,19.82758620689655
8,SOSP,2010,31,21.98581560283688
8,SOSP,2011,7,5.982905982905983
8,SOSP,2012,5,2.73224043715847
8,SOSP,2013,15,11.811023622047244
8,SOSP,2014,6,5.128205128205128
8,SOSP,2015,1,1.2195121951219512
8,SOSP,2016,16,8.98876404494382
8,SOSP,2017,33,14.666666666666666
8,SOSP,2018,59,12.633832976445397
8,SOSP,2019,33,13.924050632911392
8,SOSP,2020,22,13.253012048192772
8,SOSP,2021,17,13.385826771653544
8,SSHA,2017,1,0.4444444444444444
8,SUTA,2012,1,0.546448087431694
8,SWSP,2008,24,27.586206896551722
8,SWSP,2009,25,21.551724137931032
8,SWSP,2010,50,35.46099290780142
8,SWSP,2011,20,17.094017094017094
8,SWSP,2012,20,10.92896174863388
8,SWSP,2013,33,25.984251968503933
8,SWSP,2014,18,15.384615384615385
8,SWSP,2015,8,9.75609756097561
8,SWSP,2016,20,11.235955056179774
8,SWSP,2017,21,9.333333333333334
8,SWSP,2018,41,8.779443254817988
8,SWSP,2019,26,10.970464135021098
8,SWSP,2020,27,16.265060240963855
8,SWSP,2021,19,14.960629921259844
8,TRFL/WIFL,2011,3,2.564102564102564
8,TRFL/WIFL,2012,1,0.546448087431694
8,TRFL/WIFL,2016,2,1.1235955056179776
8,TRFL/WIFL,2021,2,1.574803149606299
8,TUTI,2011,3,2.564102564102564
8,TUTI,2012,1,0.546448087431694
8,TUTI,2016,3,1.6853932584269662
8,UNEM,2016,1,0.5617977528089888
8,WCSP,2016,1,0.5617977528089888
8,WEVI,2012,2,1.092896174863388
8,WEVI,2015,3,3.6585365853658534
8,WEVI,2016,1,0.5617977528089888
8,WEVI,2017,1,0.4444444444444444
8,WEVI,2019,1,0.42194092827004215
8,WEVI,2020,1,0.6024096385542169
8,WIWR,2014,1,0.8547008547008548
8,WTSP,2008,2,2.2988505747126435
8,WTSP,2009,1,0.8620689655172413
8,WTSP,2010,2,1.4184397163120568
8,WTSP,2011,2,1.7094017094017095
8,WTSP,2012,5,2.73224043715847
8,WTSP,2013,4,3.149606299212598
8,WTSP,2014,3,2.564102564102564
8,WTSP,2015,1,1.2195121951219512
8,WTSP,2016,2,1.1235955056179776
8,WTSP,2017,1,0.4444444444444444
8,YBCH,2008,1,1.1494252873563218
8,YBCH,2009,2,1.7241379310344827
8,YBCH,2011,5,4.273504273504273
8,YBCH,2012,5,2.73224043715847
8,YBCH,2013,5,3.937007874015748
8,YBCH,2014,8,6.837606837606838
8,YBCH,2015,5,6.097560975609756
8,YBCH,2016,11,6.179775280898876
8,YBCH,2017,6,2.666666666666667
8,YBCH,2020,5,3.0120481927710845
8,YBCH,2021,3,2.3622047244094486
8,YBSA,2013,1,0.7874015748031495
8,YEWA,2017,1,0.4444444444444444
8,YSFL,2012,1,0.546448087431694
8,YSFL,2018,1,0.21413276231263384
9,BLGR,2010,1,50
9,CHSP,2014,1,50
9,COYE,2017,1,100
9,INBU,2018,1,50
9,NOCA,2011,1,100
9,PAWA,2008,4,18.181818181818183
9,PAWA,2014,1,50
9,PAWA,2018,1,50
9,SAVS,2008,1,4.545454545454546
9,SOSP,2008,10,45.45454545454545
9,SOSP,2009,3,100
9,SWSP,2008,7,31.818181818181817
9,SWSP,2010,1,50
9,SWSP,2015,1,100
9,SWSP,2016,1,100
9,SWSP,2021,1,100
10,BGGN,2009,1,100
10,CACH,2013,1,50
10,COYE,2008,1,6.25
10,NOMO,2014,1,100
10,PAWA,2008,1,6.25
10,RCKI,2013,1,50
10,SAVS,2008,5,31.25
10,SOSP,2008,2,12.5
10,SWSP,2008,7,43.75
11,EABL,2008,1,3.7037037037037033
11,FISP,2008,1,3.7037037037037033
11,NRWS,2010,1,100
11,PAWA,2008,1,3.7037037037037033
11,SAVS,2008,4,14.814814814814813
11,SOSP,2008,17,62.96296296296296
11,SWSP,2008,3,11.11111111111111
12,CACH,2008,1,2
12,CHSP,2008,2,4
12,FISP,2008,7,14.000000000000002
12,FISP,2009,2,15.384615384615385
12,FISP,2014,1,50
12,INBU,2021,1,100
12,PAWA,2008,2,4
12,PAWA,2014,1,50
12,SAVS,2007,7,77.77777777777779
12,SAVS,2008,12,24
12,SAVS,2009,1,7.6923076923076925
12,SOSP,2007,1,11.11111111111111
12,SOSP,2008,19,38
12,SOSP,2009,8,61.53846153846154
12,SWSP,2007,1,11.11111111111111
12,SWSP,2008,7,14.000000000000002
12,SWSP,2009,2,15.384615384615385
13,SAVS,2008,3,75
13,SOSP,2008,1,25
13,SOSP,2009,3,100
14,AMGO,2010,4,3.8834951456310676
14,AMGO,2011,2,4.761904761904762
14,AMGO,2012,4,10.81081081081081
14,AMGO,2018,3,5.357142857142857
14,AMGO,2020,2,4.651162790697675
14,AMRO,2014,3,8.108108108108109
14,AMRO,2018,3,5.357142857142857
14,BARS,2011,1,2.380952380952381
14,BHCO,2010,2,1.9417475728155338
14,BHCO,2016,1,2.7777777777777777
14,BHCO,2020,1,2.3255813953488373
14,BLGR,2017,2,7.4074074074074066
14,BLGR,2018,1,1.7857142857142856
14,BLGR,2020,3,6.976744186046512
14,CACH,2015,3,9.375
14,CACH,2016,3,8.333333333333332
14,CARW,2020,1,2.3255813953488373
14,CHSP,2018,7,12.5
14,COYE,2008,1,100
14,COYE,2009,2,15.384615384615385
14,COYE,2010,1,0.9708737864077669
14,COYE,2012,1,2.7027027027027026
14,COYE,2013,4,21.052631578947366
14,COYE,2014,1,2.7027027027027026
14,COYE,2016,1,2.7777777777777777
